SND,LON,LAT,L2XCO2[ppm],L2PSUR[kPa],i1,s1,i2,s2,i3,s3,weighted_cld_distance
SND2018101809321307,55.581085,33.126106,404.46793,90.93578,1.37E-05,0.000209013,2.68E-05,0.000361902,3.16E-06,0.000409628,29.375967
SND2018101809321308,55.586967,33.1177,404.23373,90.796814,1.48E-05,0.000221367,2.89E-05,0.000378003,3.46E-06,0.000429726,29.156591
SND2018101809321332,55.54458,33.18762,404.031,91.865524,4.34E-06,9.32E-05,9.27E-06,0.000196257,8.49E-07,0.000208896,32.4602
SND2018101809321333,55.55095,33.17943,404.2582,91.838455,5.77E-06,0.000113932,1.21E-05,0.000228483,1.18E-06,0.00024694,31.69393
SND2018101809321334,55.557266,33.171124,404.8948,91.63887,7.87E-06,0.000141838,1.61E-05,0.000269755,1.68E-06,0.000296449,30.85702
SND2018101809321335,55.563442,33.162857,404.03317,91.64541,9.58E-06,0.000162861,1.93E-05,0.000299547,2.10E-06,0.000332671,30.329046
SND2018101809321336,55.569546,33.154526,403.87225,91.4305,1.03E-05,0.00017107,2.06E-05,0.000310923,2.28E-06,0.0003466,30.141191
SND2018101809321337,55.575558,33.146152,403.16168,91.365166,1.14E-05,0.000184084,2.26E-05,0.00032869,2.57E-06,0.000368456,29.861113
SND2018101809321338,55.581448,33.13775,403.41882,91.145485,1.30E-05,0.000201788,2.55E-05,0.00035238,2.98E-06,0.000397783,29.510351
SND2018101809321373,55.545403,33.199474,404.42984,91.70851,3.19E-06,7.51E-05,6.98E-06,0.000166572,5.97E-07,0.000174403,33.28673
SND2018101809321374,55.551723,33.19117,403.77457,91.74796,4.11E-06,8.97E-05,8.82E-06,0.000190643,7.98E-07,0.00020233,32.606476
SND2018101809321375,55.557903,33.182903,404.47568,91.60892,5.36E-06,0.000108176,1.13E-05,0.00021968,1.08E-06,0.000236491,31.891947
SND2018101809321376,55.56401,33.174576,403.87943,91.78596,7.48E-06,0.000136836,1.53E-05,0.000262514,1.58E-06,0.000287704,30.994158
SND2018101809321377,55.570026,33.166203,403.86575,91.76001,9.70E-06,0.000164336,1.95E-05,0.000301601,2.13E-06,0.000335182,30.294603
SND2018101809321378,55.57592,33.1578,403.76083,91.54766,1.08E-05,0.000176765,2.15E-05,0.000318736,2.40E-06,0.000356196,30.016106
SND2018101809321406,55.55851,33.194595,404.14084,91.51857,3.89E-06,8.64E-05,8.38E-06,0.000185191,7.50E-07,0.000195972,32.752693
SND2018101809321407,55.564533,33.186222,403.80283,91.59112,5.00E-06,0.000102986,1.06E-05,0.000211643,9.98E-07,0.000226988,32.07979
SND2018101809321408,55.570435,33.177814,403.86118,91.75604,6.89E-06,0.000129079,1.42E-05,0.000251155,1.44E-06,0.000274035,31.217094
SND2018101809321438,55.564957,33.197826,404.98978,91.385574,3.75E-06,8.41E-05,8.10E-06,0.000181548,7.19E-07,0.000191733,32.852844
