 31 3901.436510 3.058E-26 6.738E-02.06950.092 1728.12130.830.000000          0 0 5          0 0 1 40  4 37       39  3 36      4465504169 6 2 4 0    81.0   79.0
 31 3901.444890 1.742E-26 4.721E-04.07750.085  611.96670.770.000000          0 0 4          0 0 0 14 12  2       14 13  1      4452505059 6 2 4 0    29.0   29.0
 31 3901.476720 4.704E-26 4.482E-04.07060.093  556.50290.810.000000          3 1 0          0 0 0 31  5 27       32  6 26      4465505059 6 2 4 0    63.0   65.0
 31 3901.495940 3.601E-26 3.924E-04.08090.091  376.83080.770.000000          3 1 0          0 0 0 11  9  3       12 10  2      4465505059 6 2 4 0    23.0   25.0
 31 3901.638840 3.055E-26 9.916E-04.07160.080  788.05570.800.000000          0 0 4          0 0 0 28 11 17       28 12 16      4455505059 6 2 4 0    57.0   57.0
 31 3901.718120 7.005E-26 5.229E-04.07210.094  470.72190.800.000000          3 1 0          0 0 0 26  6 20       27  7 21      4465505059 6 2 4 0    53.0   55.0
 31 3901.721590 7.445E-26 5.157E-04.07440.094  412.28940.790.000000          3 1 0          0 0 0 21  7 15       22  8 14      4465505059 6 2 4 0    43.0   45.0
 31 3901.776740 3.723E-26 1.237E-02.07870.103 1141.22650.780.000000          0 0 5          0 0 1 15  3 12       14  2 13      4465504169 6 2 4 0    31.0   29.0
 31 3901.809500 2.078E-25 8.906E-02.07070.092 1369.84090.810.000000          1 1 3          0 1 0 36  5 32       37  5 33      4455504169 5 2 3 0    73.0   75.0
 31 3901.815930 2.392E-26 3.416E-04.06970.092  670.00920.820.000000          3 1 0          0 0 0 36  4 32       37  5 33      4465505059 6 2 4 0    73.0   75.0
 31 3901.839870 6.076E-26 4.711E-04.07730.093  381.02100.780.000000          3 1 0          0 0 0 16  8  8       17  9  9      4465505059 6 2 4 0    33.0   35.0
 31 3901.903300 4.687E-26 7.160E-02.07300.080 1573.05380.750.000000          1 1 3          0 1 0 27 13 14       28 13 15      4452504169 5 2 3 0    55.0   57.0
 31 3901.922700 1.394E-25 2.247E-03.07040.089  671.06950.810.000000          0 0 4          0 0 0 32  7 25       33  8 26      4465505059 6 2 4 0    65.0   67.0
 31 3901.931500 3.616E-26 3.234E-03.07010.101  965.46690.790.000000          0 1 4          0 1 0 24  0 24       25  1 25      4465504169 6 2 4 0    49.0   51.0
 31 3902.010860 2.893E-26 3.653E-04.06990.093  638.97690.820.000000          3 1 0          0 0 0 35  4 32       36  5 31      4465505059 6 2 4 0    71.0   73.0
 31 3902.013200 2.061E-26 5.572E-02.07450.082 1658.16850.730.000000          1 1 3          0 1 0 23 15  8       24 15  9      4452504969 5 2 3 0    47.0   49.0
 31 3902.033500 2.193E-26 1.246E-02.06510.092 1459.09890.840.000000          3 2 0          0 1 0 42  0 42       43  1 43      4465504969 6 2 4 0    85.0   87.0
